Emotions,Path
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1053_TAI_ANG_XX.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1053_TAI_DIS_XX.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1053_TAI_FEA_XX.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1053_TAI_HAP_XX.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1053_TAI_NEU_XX.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1053_TAI_SAD_XX.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1053_TIE_ANG_XX.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1053_TIE_DIS_XX.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1053_TIE_FEA_XX.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1053_TIE_HAP_XX.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1053_TIE_NEU_XX.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1053_TIE_SAD_XX.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1053_TSI_ANG_XX.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1053_TSI_DIS_XX.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1053_TSI_FEA_XX.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1053_TSI_HAP_XX.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1053_TSI_NEU_XX.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1053_TSI_SAD_XX.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1053_WSI_ANG_XX.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1053_WSI_DIS_XX.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1053_WSI_FEA_XX.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1053_WSI_HAP_XX.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1053_WSI_NEU_XX.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1053_WSI_SAD_XX.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_DFA_ANG_XX.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_DFA_DIS_XX.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_DFA_FEA_XX.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_DFA_HAP_XX.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_DFA_NEU_XX.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_DFA_SAD_XX.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_IEO_ANG_HI.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_IEO_ANG_LO.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_IEO_ANG_MD.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_IEO_DIS_HI.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_IEO_DIS_LO.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_IEO_DIS_MD.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_IEO_FEA_HI.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_IEO_FEA_LO.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_IEO_FEA_MD.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_IEO_HAP_HI.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_IEO_HAP_LO.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_IEO_HAP_MD.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_IEO_NEU_XX.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_IEO_SAD_HI.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_IEO_SAD_LO.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_IEO_SAD_MD.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_IOM_ANG_XX.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_IOM_DIS_XX.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_IOM_FEA_XX.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_IOM_HAP_XX.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_IOM_NEU_XX.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_IOM_SAD_XX.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_ITH_ANG_XX.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_ITH_DIS_XX.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_ITH_FEA_XX.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_ITH_HAP_XX.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_ITH_NEU_XX.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_ITH_SAD_XX.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_ITS_ANG_XX.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_ITS_DIS_XX.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_ITS_FEA_XX.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_ITS_HAP_XX.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_ITS_NEU_XX.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_ITS_SAD_XX.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_IWL_ANG_XX.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_IWL_DIS_XX.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_IWL_FEA_XX.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_IWL_HAP_XX.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_IWL_NEU_XX.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_IWL_SAD_XX.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_IWW_ANG_XX.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_IWW_DIS_XX.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_IWW_FEA_XX.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_IWW_HAP_XX.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_IWW_NEU_XX.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_IWW_SAD_XX.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_MTI_ANG_XX.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_MTI_DIS_XX.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_MTI_FEA_XX.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_MTI_HAP_XX.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_MTI_NEU_XX.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_MTI_SAD_XX.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_TAI_ANG_XX.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_TAI_DIS_XX.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_TAI_FEA_XX.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_TAI_HAP_XX.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_TAI_NEU_XX.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_TAI_SAD_XX.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_TIE_ANG_XX.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_TIE_DIS_XX.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_TIE_FEA_XX.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_TIE_HAP_XX.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_TIE_NEU_XX.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_TIE_SAD_XX.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_TSI_ANG_XX.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_TSI_DIS_XX.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_TSI_FEA_XX.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_TSI_HAP_XX.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_TSI_NEU_XX.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_TSI_SAD_XX.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_WSI_ANG_XX.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_WSI_DIS_XX.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_WSI_FEA_XX.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_WSI_HAP_XX.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_WSI_NEU_XX.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1054_WSI_SAD_XX.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_DFA_ANG_XX.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_DFA_DIS_XX.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_DFA_FEA_XX.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_DFA_HAP_XX.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_DFA_NEU_XX.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_DFA_SAD_XX.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_IEO_ANG_HI.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_IEO_ANG_LO.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_IEO_ANG_MD.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_IEO_DIS_HI.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_IEO_DIS_LO.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_IEO_DIS_MD.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_IEO_FEA_HI.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_IEO_FEA_LO.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_IEO_FEA_MD.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_IEO_HAP_HI.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_IEO_HAP_LO.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_IEO_HAP_MD.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_IEO_NEU_XX.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_IEO_SAD_HI.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_IEO_SAD_LO.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_IEO_SAD_MD.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_IOM_ANG_XX.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_IOM_DIS_XX.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_IOM_FEA_XX.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_IOM_HAP_XX.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_IOM_NEU_XX.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_IOM_SAD_XX.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_ITH_ANG_XX.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_ITH_DIS_XX.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_ITH_FEA_XX.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_ITH_HAP_XX.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_ITH_NEU_XX.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_ITH_SAD_XX.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_ITS_ANG_XX.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_ITS_DIS_XX.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_ITS_FEA_XX.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_ITS_HAP_XX.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_ITS_NEU_XX.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_ITS_SAD_XX.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_IWL_ANG_XX.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_IWL_DIS_XX.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_IWL_FEA_XX.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_IWL_HAP_XX.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_IWL_NEU_XX.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_IWL_SAD_XX.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_IWW_ANG_XX.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_IWW_DIS_XX.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_IWW_FEA_XX.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_IWW_HAP_XX.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_IWW_NEU_XX.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_IWW_SAD_XX.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_MTI_ANG_XX.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_MTI_DIS_XX.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_MTI_FEA_XX.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_MTI_HAP_XX.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_MTI_NEU_XX.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_MTI_SAD_XX.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_TAI_ANG_XX.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_TAI_DIS_XX.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_TAI_FEA_XX.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_TAI_HAP_XX.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_TAI_NEU_XX.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_TAI_SAD_XX.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_TIE_ANG_XX.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_TIE_DIS_XX.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_TIE_FEA_XX.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_TIE_HAP_XX.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_TIE_NEU_XX.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_TIE_SAD_XX.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_TSI_ANG_XX.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_TSI_DIS_XX.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_TSI_FEA_XX.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_TSI_HAP_XX.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_TSI_NEU_XX.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_TSI_SAD_XX.wav
angry,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_WSI_ANG_XX.wav
disgust,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_WSI_DIS_XX.wav
fear,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_WSI_FEA_XX.wav
happy,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_WSI_HAP_XX.wav
neutral,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_WSI_NEU_XX.wav
sad,D:\Schmiede\Coding\IIS_Seminar\emotion-detection-and-reaction\SER\data\CREMA-D/AudioWAV/1055_WSI_SAD_XX.wav
